Date,Jornada,EquipoLocal,ResultadoLocal,EquipoVisitante,ResultadoVisitante,EquipoJugador,Manager,NombreJugador,Posicion,Puntos,Suplente,Cambio,Goles,Asistencias,GolPropia,PenaltiMarcado,PenaltiFallado,PenaltiParado,Amarilla,Roja
2025-11-29,4,9,2,1370,0,9,Los marinero,Y. Neyou,3,1,1,0,0,0,0,0,0,0,1,0
2025-11-29,4,9,2,1370,0,1370,Dani,A. Escandell,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,9,2,1370,0,1370,Dani,L. Ahijado,2,2,1,0,0,0,0,0,0,0,1,0
2025-11-29,4,9,2,1370,0,1370,De la Guettir FC,D. Costas,2,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,9,2,1370,0,1370,De la Guettir FC,J. Brekalo,3,1,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,16,1,15,2,16,Dani,C. Soler,3,6,1,0,0,0,0,0,0,0,0,0
2025-11-29,4,16,1,15,2,16,Dani,T. Kubo,3,4,1,0,0,0,0,0,0,0,0,0
2025-11-29,4,16,1,15,2,16,Juanba,G. Guedes,4,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,16,1,15,2,16,Libre,A. Zakharyan,3,1,1,0,0,0,0,0,0,0,0,0
2025-11-29,4,16,1,15,2,15,Dani,A. Güler,3,11,0,1,1,0,0,0,0,0,0,0
2025-11-29,4,16,1,15,2,15,De la Guettir FC,K. Mbappé,4,13,0,0,1,1,0,0,0,0,1,0
2025-11-29,4,16,1,15,2,15,Jotabetrbb,V. Júnior,4,1,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,16,1,15,2,15,Jotabetrbb,T. Courtois,1,6,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,16,1,15,2,15,Libre,D. Carvajal,2,2,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,16,1,15,2,15,Los marinero,É. Militão,2,7,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,1,0,48,1,1,Dani,A. Paredes,2,3,0,0,0,0,0,0,0,0,1,0
2025-11-29,4,1,0,48,1,1,Los marinero,O. Sancet,3,1,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,1,0,48,1,1,Maldinillo 💥,Y. Berchiche,2,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,1,0,48,1,48,Libre,J. Otto,2,5,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,1,0,48,1,48,Libre,M. Díaz,4,1,0,1,0,0,0,0,0,0,1,0
2025-11-29,4,2,2,20,0,2,Chamacónicos,J. Álvarez,4,4,0,1,0,1,0,0,0,0,1,0
2025-11-29,4,2,2,20,0,2,Juanba,R. Le Normand,2,4,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,2,2,20,0,2,MuchaSalsa,G. Simeone,3,5,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,2,2,20,0,20,De la Guettir FC,S. Cardona,2,1,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,2,2,20,0,20,Juanba,T. Buchanan,3,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,2,2,20,0,20,Maldinillo 💥,G. Mikautadze,4,0,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,2,2,20,0,20,MuchaSalsa,L. Júnior,1,1,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,5,1,222,1,5,Jotabetrbb,H. Sotelo,3,5,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,5,1,222,1,5,Juanba,I. Moriba,3,5,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,5,1,222,1,5,Juanba,B. Zaragoza,3,3,1,0,0,0,0,0,0,0,0,0
2025-11-29,4,5,1,222,1,5,Juanba,I. Radu,1,6,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,5,1,222,1,222,Chamacónicos,A. Witsel,3,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,5,1,222,1,222,De la Guettir FC,V. Vanat,4,10,0,1,1,0,0,0,0,0,0,0
2025-11-29,4,5,1,222,1,222,Jotabetrbb,J. Roca,3,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,5,1,222,1,222,Los marinero,Á. Moreno,2,2,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,12,2,4,2,12,Juanba,J. Luis Morales,4,5,1,0,0,0,0,0,0,0,0,0
2025-11-29,4,12,2,4,2,12,Libre,A. de la Fuente,2,2,1,0,0,0,0,0,0,0,1,0
2025-11-29,4,12,2,4,2,12,Los marinero,E. Eyong,4,10,0,1,1,0,0,0,0,0,0,0
2025-11-29,4,12,2,4,2,12,Maldinillo 💥,J. Toljan,2,2,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,12,2,4,2,4,Chamacónicos,R. Riquelme,3,4,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,12,2,4,2,4,Juanba,N. Deossa,3,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,12,2,4,2,4,Los marinero,N. Souza,2,1,0,0,0,0,0,0,0,0,1,0
2025-11-29,4,12,2,4,2,4,Maldinillo 💥,J. Firpo,2,4,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,12,2,4,2,4,MuchaSalsa,S. Altimira,3,5,0,1,0,1,0,0,0,0,0,0
2025-11-29,4,50,2,14,0,50,De la Guettir FC,L. Torró,3,4,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,50,2,14,0,50,Jotabetrbb,J. Moncayola,3,7,0,0,0,1,0,0,0,0,0,0
2025-11-29,4,50,2,14,0,50,Los marinero,V. Muñoz,4,7,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,50,2,14,0,50,Maldinillo 💥,A. Budimir,4,2,1,0,0,0,0,0,0,0,0,0
2025-11-29,4,50,2,14,0,14,Chamacónicos,P. Ciss,3,5,0,0,0,0,0,0,0,0,1,0
2025-11-29,4,50,2,14,0,14,Libre,U. López,3,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,50,2,14,0,14,Libre,I. Palazón,3,3,0,0,0,0,0,0,0,0,1,0
2025-11-29,4,50,2,14,0,14,Los marinero,J. de Frutos,3,5,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,3,6,19,0,3,Chamacónicos,J. Koundé,2,6,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,3,6,19,0,3,Maldinillo 💥,E. García,2,7,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,3,6,19,0,3,MuchaSalsa,Raphinha,4,16,1,0,2,0,0,0,0,0,0,0
2025-11-29,4,3,6,19,0,19,De la Guettir FC,A. Danjuma,4,1,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,3,6,19,0,19,Jotabetrbb,T. Correia,2,1,1,0,0,0,0,0,0,0,0,0
2025-11-29,4,3,6,19,0,19,Maldinillo 💥,J. Agirrezabala,1,2,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,8,3,408,2,8,Dani,T. Dolan,3,9,0,1,0,1,0,0,0,0,0,0
2025-11-29,4,8,3,408,2,8,Jotabetrbb,P. Milla,4,-2,0,0,1,0,0,0,0,0,0,1
2025-11-29,4,8,3,408,2,8,Maldinillo 💥,C. Romero,2,6,0,0,0,1,0,0,0,0,0,0
2025-11-29,4,8,3,408,2,8,MuchaSalsa,F. Calero,2,4,0,0,0,0,0,0,0,0,0,0
2025-11-29,4,8,3,408,2,408,Chamacónicos,M. Morey,2,2,0,1,0,0,0,0,0,0,1,0
2025-11-29,4,8,3,408,2,408,Dani,V. Muriqi,4,14,0,0,1,0,0,1,0,0,0,0
2025-11-29,4,8,3,408,2,408,Dani,S. Costa,3,3,1,0,0,0,0,0,0,0,0,0
2025-11-29,4,8,3,408,2,408,De la Guettir FC,P. Torre,3,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,8,3,408,2,408,Libre,M. Morlanes,3,2,0,1,0,0,0,0,0,0,0,0
2025-11-29,4,8,3,408,2,408,Los marinero,L. Román,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,4,3,16,1,4,Chamacónicos,R. Riquelme,3,1,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,4,3,16,1,4,Chamacónicos,H. Bellerín,2,6,0,0,0,1,0,0,0,0,0,0
2025-11-29,5,4,3,16,1,4,Los marinero,N. Souza,2,3,0,0,0,0,0,0,0,0,1,0
2025-11-29,5,4,3,16,1,16,Dani,C. Soler,3,1,1,0,0,0,0,0,0,0,1,0
2025-11-29,5,4,3,16,1,16,Dani,T. Kubo,3,2,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,4,3,16,1,16,Juanba,G. Guedes,4,-1,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,4,3,16,1,16,Libre,A. Zakharyan,3,2,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,222,0,12,4,222,Chamacónicos,A. Witsel,3,-5,0,0,0,0,0,0,0,0,1,0
2025-11-29,5,222,0,12,4,222,De la Guettir FC,V. Vanat,4,1,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,222,0,12,4,222,Jotabetrbb,J. Roca,3,2,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,222,0,12,4,222,Los marinero,Á. Moreno,2,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,222,0,12,4,222,Los marinero,B. Gil,3,2,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,222,0,12,4,12,Juanba,J. Luis Morales,4,2,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,222,0,12,4,12,Los marinero,E. Eyong,4,12,0,1,1,1,0,0,0,0,0,0
2025-11-29,5,15,2,8,0,15,Dani,A. Güler,3,3,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,15,2,8,0,15,De la Guettir FC,K. Mbappé,4,11,0,1,1,0,0,0,0,0,0,0
2025-11-29,5,15,2,8,0,15,Jotabetrbb,V. Júnior,4,4,0,1,0,1,0,0,0,0,0,0
2025-11-29,5,15,2,8,0,15,Jotabetrbb,T. Courtois,1,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,15,2,8,0,15,Juanba,Rodrygo,4,2,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,15,2,8,0,15,Los marinero,É. Militão,2,15,0,0,1,0,0,0,0,0,0,0
2025-11-29,5,15,2,8,0,15,Maldinillo 💥,D. Carvajal,2,5,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,15,2,8,0,8,Dani,T. Dolan,3,4,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,15,2,8,0,8,Maldinillo 💥,C. Romero,2,4,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,15,2,8,0,8,MuchaSalsa,F. Calero,2,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,15,2,8,0,8,MuchaSalsa,A. Roca,3,1,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,48,1,17,2,48,Chamacónicos,A. Blanco,3,4,0,0,0,0,0,0,0,0,1,0
2025-11-29,5,48,1,17,2,48,Jotabetrbb,P. Ibáñez,3,3,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,48,1,17,2,48,Libre,J. Otto,2,2,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,48,1,17,2,48,Los marinero,M. Díaz,4,1,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,48,1,17,2,48,Maldinillo 💥,C. Aleñá,3,2,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,48,1,17,2,17,Jotabetrbb,C. Azpilicueta,2,5,0,0,0,0,0,0,0,0,1,0
2025-11-29,5,48,1,17,2,17,Jotabetrbb,I. Romero,4,5,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,48,1,17,2,17,MuchaSalsa,A. Adams,4,2,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,20,2,50,1,20,Dani,M. Solomon,3,5,1,0,0,1,0,0,0,0,0,0
2025-11-29,5,20,2,50,1,20,Juanba,T. Buchanan,3,4,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,20,2,50,1,20,Maldinillo 💥,G. Mikautadze,4,9,0,0,1,0,0,0,0,0,0,0
2025-11-29,5,20,2,50,1,50,Dani,A. Bretones,2,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,20,2,50,1,50,De la Guettir FC,L. Torró,3,4,0,0,0,0,0,0,0,0,1,0
2025-11-29,5,20,2,50,1,50,Jotabetrbb,J. Moncayola,3,4,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,20,2,50,1,50,Jotabetrbb,V. Muñoz,4,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,20,2,50,1,50,Maldinillo 💥,A. Budimir,4,9,0,1,0,0,0,1,0,0,0,0
2025-11-29,5,20,2,50,1,50,Maldinillo 💥,F. Boyomo,2,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,19,2,1,0,19,De la Guettir FC,A. Danjuma,4,2,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,19,2,1,0,19,MuchaSalsa,J. Vázquez,2,3,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,19,2,1,0,1,Dani,A. Paredes,2,6,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,19,2,1,0,1,Los marinero,O. Sancet,3,4,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,19,2,1,0,1,Maldinillo 💥,U. Gómez,3,2,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,14,1,5,1,14,Chamacónicos,P. Ciss,3,4,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,14,1,5,1,14,Libre,U. López,3,0,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,14,1,5,1,14,Libre,I. Palazón,3,2,0,1,0,0,0,0,0,0,1,0
2025-11-29,5,14,1,5,1,14,Los marinero,J. de Frutos,3,11,0,1,1,0,0,0,0,0,0,0
2025-11-29,5,14,1,5,1,5,Jotabetrbb,S. Carreira,2,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,14,1,5,1,5,Jotabetrbb,H. Sotelo,3,5,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,14,1,5,1,5,Juanba,I. Moriba,3,2,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,14,1,5,1,5,Juanba,B. Zaragoza,3,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,14,1,5,1,5,Juanba,I. Radu,1,7,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,408,1,2,1,408,Chamacónicos,M. Morey,2,2,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,408,1,2,1,408,Dani,V. Muriqi,4,9,0,0,1,0,0,0,0,0,0,0
2025-11-29,5,408,1,2,1,408,Dani,S. Costa,3,2,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,408,1,2,1,408,De la Guettir FC,P. Torre,3,4,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,408,1,2,1,408,Libre,M. Morlanes,3,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,408,1,2,1,408,Libre,T. Asano,4,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,408,1,2,1,408,Los marinero,L. Román,1,12,0,0,0,0,0,0,0,1,0,0
2025-11-29,5,408,1,2,1,408,Maldinillo 💥,S. Darder,3,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,408,1,2,1,2,Chamacónicos,J. Álvarez,4,1,0,1,0,0,0,0,1,0,0,0
2025-11-29,5,408,1,2,1,2,Juanba,R. Le Normand,2,4,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,408,1,2,1,2,MuchaSalsa,G. Simeone,3,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,23,1,1370,0,23,De la Guettir FC,I. Peña,1,5,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,23,1,1370,0,23,De la Guettir FC,H. Fort,2,3,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,23,1,1370,0,23,De la Guettir FC,R. Mendoza,3,7,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,23,1,1370,0,23,MuchaSalsa,Á. Núñez,2,4,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,23,1,1370,0,1370,Dani,A. Escandell,1,6,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,23,1,1370,0,1370,Dani,L. Ahijado,2,3,1,0,0,0,0,0,0,0,0,0
2025-11-29,5,23,1,1370,0,1370,De la Guettir FC,J. Brekalo,3,2,0,1,0,0,0,0,0,0,0,0
2025-11-29,5,3,3,9,0,3,Chamacónicos,J. Koundé,2,8,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,3,3,9,0,3,Maldinillo 💥,E. García,2,10,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,3,3,9,0,3,MuchaSalsa,Raphinha,4,3,0,1,0,1,0,0,0,0,1,0
2025-11-29,5,3,3,9,0,9,Chamacónicos,M. Martín,3,2,0,1,0,0,0,0,0,0,1,0
2025-11-29,5,3,3,9,0,9,Chamacónicos,A. Liso,3,2,0,1,0,0,0,0,0,0,1,0
2025-11-29,5,3,3,9,0,9,Los marinero,D. Duarte,2,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,5,3,3,9,0,9,MuchaSalsa,L. Milla,3,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,5,1,4,1,5,Juanba,I. Moriba,3,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,5,1,4,1,5,Juanba,B. Zaragoza,3,2,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,5,1,4,1,5,Juanba,I. Radu,1,2,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,5,1,4,1,4,Chamacónicos,R. Riquelme,3,2,0,1,0,0,0,0,0,0,0,0
2025-11-29,6,5,1,4,1,4,Los marinero,N. Souza,2,5,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,5,1,4,1,4,MuchaSalsa,A. Ruibal,2,2,0,1,0,0,0,0,0,0,0,0
2025-11-29,6,5,1,4,1,4,MuchaSalsa,S. Altimira,3,5,0,1,0,0,0,0,0,0,1,0
2025-11-29,6,1,1,222,1,1,Dani,A. Paredes,2,4,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,1,1,222,1,1,Libre,G. Guruzeta,4,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,1,1,222,1,1,Maldinillo 💥,Y. Berchiche,2,4,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,1,1,222,1,1,Maldinillo 💥,Á. Berenguer,3,4,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,1,1,222,1,1,Maldinillo 💥,A. Gorosabel,2,0,0,1,0,0,0,0,0,0,0,0
2025-11-29,6,1,1,222,1,222,De la Guettir FC,C. Portu,3,4,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,1,1,222,1,222,De la Guettir FC,C. Stuani,4,1,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,1,1,222,1,222,Jotabetrbb,J. Solís,3,4,0,1,0,0,0,0,0,0,0,0
2025-11-29,6,8,2,19,2,8,Dani,T. Dolan,3,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,6,8,2,19,2,8,Libre,R. Fernández,4,6,1,0,0,1,0,0,0,0,0,0
2025-11-29,6,8,2,19,2,8,MuchaSalsa,A. Roca,3,1,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,8,2,19,2,19,Dani,D. López,3,2,0,1,0,0,0,0,0,0,1,0
2025-11-29,6,8,2,19,2,19,De la Guettir FC,A. Danjuma,4,8,0,1,1,0,0,0,0,0,0,0
2025-11-29,6,8,2,19,2,19,MuchaSalsa,J. Vázquez,2,2,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,12,1,15,4,12,Juanba,J. Luis Morales,4,1,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,12,1,15,4,12,Libre,A. de la Fuente,2,2,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,12,1,15,4,12,Los marinero,E. Eyong,4,9,0,1,1,0,0,0,0,0,0,0
2025-11-29,6,12,1,15,4,15,Dani,A. Güler,3,6,0,0,0,1,0,0,0,0,0,0
2025-11-29,6,12,1,15,4,15,De la Guettir FC,F. Valverde,3,5,0,1,0,1,0,0,0,0,0,0
2025-11-29,6,12,1,15,4,15,Jotabetrbb,V. Júnior,4,13,0,0,1,1,0,0,0,0,0,0
2025-11-29,6,12,1,15,4,15,Jotabetrbb,T. Courtois,1,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,12,1,15,4,15,Juanba,Rodrygo,4,1,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,12,1,15,4,15,Juanba,D. Alaba,2,1,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,17,1,20,2,17,Los marinero,C. Ejuke,3,1,0,1,0,0,0,0,0,0,0,0
2025-11-29,6,17,1,20,2,17,MuchaSalsa,A. Adams,4,1,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,17,1,20,2,20,Chamacónicos,R. Marín,2,4,0,0,0,0,0,0,0,0,1,0
2025-11-29,6,17,1,20,2,20,De la Guettir FC,S. Cardona,2,6,0,1,0,1,0,0,0,0,0,0
2025-11-29,6,9,1,48,1,9,Chamacónicos,M. Martín,3,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,6,9,1,48,1,9,De la Guettir FC,D. Soria,1,6,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,9,1,48,1,9,Jotabetrbb,J. Iglesias,2,5,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,9,1,48,1,9,Los marinero,Davinchi,2,4,1,0,0,0,0,0,0,0,1,0
2025-11-29,6,9,1,48,1,48,Libre,J. Otto,2,4,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,9,1,48,1,48,Maldinillo 💥,V. Parada,2,1,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,2,3,14,2,2,Juanba,R. Le Normand,2,3,0,0,0,0,0,0,0,0,1,0
2025-11-29,6,2,3,14,2,2,Libre,M. Pubill,2,3,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,2,3,14,2,14,Chamacónicos,P. Ciss,3,2,1,0,0,0,0,0,0,0,1,0
2025-11-29,6,2,3,14,2,14,Libre,U. López,3,3,0,1,0,1,0,0,0,0,0,0
2025-11-29,6,2,3,14,2,14,Maldinillo 💥,Á. García,3,11,1,0,1,0,0,0,0,0,0,0
2025-11-29,6,2,3,14,2,14,MuchaSalsa,G. Gumbau,3,1,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,16,1,408,0,16,Chamacónicos,B. Méndez,3,3,0,1,0,0,0,0,0,0,1,0
2025-11-29,6,16,1,408,0,16,Chamacónicos,J. Aramburu,2,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,16,1,408,0,16,Dani,A. Muñoz,2,3,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,16,1,408,0,16,Dani,T. Kubo,3,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,6,16,1,408,0,16,Dani,P. Marín,3,3,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,16,1,408,0,16,Jotabetrbb,D. Ćaleta-Car,2,4,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,16,1,408,0,16,Maldinillo 💥,G. Guedes,4,1,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,16,1,408,0,408,Chamacónicos,M. Morey,2,2,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,16,1,408,0,408,De la Guettir FC,P. Torre,3,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,16,1,408,0,408,Libre,D. López,2,2,0,1,0,0,0,0,0,0,0,0
2025-11-29,6,16,1,408,0,408,Los marinero,L. Román,1,5,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,16,1,408,0,408,Maldinillo 💥,O. Mascarell,3,2,0,1,0,0,0,0,0,0,0,0
2025-11-29,6,50,1,23,1,50,De la Guettir FC,V. Muñoz,4,12,0,1,1,0,0,0,0,0,0,0
2025-11-29,6,50,1,23,1,50,Jotabetrbb,J. Moncayola,3,4,0,0,0,0,0,0,0,0,1,0
2025-11-29,6,50,1,23,1,50,Maldinillo 💥,A. Budimir,4,4,0,1,0,0,0,0,0,0,0,0
2025-11-29,6,50,1,23,1,23,Dani,A. Febas,3,2,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,50,1,23,1,23,Dani,I. Peña,1,2,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,50,1,23,1,23,De la Guettir FC,L. Pétrot,2,2,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,50,1,23,1,23,MuchaSalsa,Á. Núñez,2,2,0,1,0,0,0,0,0,0,0,0
2025-11-29,6,1370,1,3,3,1370,Chamacónicos,S. Rondón,4,4,0,0,0,0,0,0,0,0,0,0
2025-11-29,6,1370,1,3,3,1370,De la Guettir FC,J. Brekalo,3,4,1,0,0,0,0,0,0,0,0,0
2025-11-29,6,1370,1,3,3,3,MuchaSalsa,Raphinha,4,5,0,1,0,0,0,0,0,0,0,0
2025-11-29,7,222,0,8,0,222,De la Guettir FC,V. Vanat,4,3,0,1,0,0,0,0,0,0,0,0
2025-11-29,7,222,0,8,0,222,Los marinero,Á. Moreno,2,4,0,0,0,0,0,0,0,0,0,0
2025-11-29,7,222,0,8,0,222,Los marinero,B. Gil,3,2,1,0,0,0,0,0,0,0,0,0
2025-11-29,7,222,0,8,0,222,Maldinillo 💥,P. Gazzaniga,1,7,0,0,0,0,0,0,0,0,0,0
2025-11-29,7,222,0,8,0,8,Chamacónicos,P. Milla,4,4,0,1,0,0,0,0,0,0,0,0
2025-11-29,7,222,0,8,0,8,Dani,O. El Hilali,2,6,0,0,0,0,0,0,0,0,1,0
2025-11-29,7,222,0,8,0,8,Dani,T. Dolan,3,6,0,1,0,0,0,0,0,0,0,0
2025-11-29,7,222,0,8,0,8,Maldinillo 💥,C. Romero,2,7,0,0,0,0,0,0,0,0,0,0
2025-11-29,7,222,0,8,0,8,MuchaSalsa,F. Calero,2,8,0,0,0,0,0,0,0,0,0,0
2025-11-29,7,9,1,12,1,9,Chamacónicos,M. Martín,3,2,0,1,0,0,0,0,0,0,0,0
2025-11-29,7,9,1,12,1,9,Dani,A. Abqar,2,4,0,0,0,1,0,0,0,0,1,0
2025-11-29,7,9,1,12,1,9,MuchaSalsa,L. Milla,3,3,0,0,0,0,0,0,0,0,0,0
2025-11-29,7,9,1,12,1,12,Juanba,J. Luis Morales,4,1,1,0,0,0,0,0,0,0,0,0
2025-11-29,7,9,1,12,1,12,Los marinero,E. Eyong,4,4,0,0,0,0,0,0,0,0,1,0
2025-11-29,7,2,5,15,2,2,Chamacónicos,J. Álvarez,4,16,0,1,1,0,0,1,0,0,0,0
2025-11-29,7,2,5,15,2,2,Juanba,R. Le Normand,2,9,0,0,1,0,0,0,0,0,0,0
2025-11-29,7,2,5,15,2,2,Libre,M. Llorente,2,4,0,0,0,0,0,0,0,0,0,0
2025-11-29,7,2,5,15,2,2,MuchaSalsa,G. Simeone,3,9,0,1,0,1,0,0,0,0,1,0
2025-11-29,7,2,5,15,2,15,Dani,A. Güler,3,9,0,1,1,1,0,0,0,0,1,0
2025-11-29,7,2,5,15,2,15,De la Guettir FC,K. Mbappé,4,8,0,0,1,0,0,0,0,0,0,0
2025-11-29,7,2,5,15,2,15,Jotabetrbb,V. Júnior,4,2,0,0,0,1,0,0,0,0,0,0
2025-11-29,7,2,5,15,2,15,Juanba,Rodrygo,4,3,1,0,0,0,0,0,0,0,0,0
2025-11-29,7,2,5,15,2,15,Libre,A. Tchouaméni,3,2,0,0,0,0,0,0,0,0,0,0
2025-11-29,7,2,5,15,2,15,Los marinero,É. Militão,2,4,0,1,0,0,0,0,0,0,0,0
2025-11-29,7,2,5,15,2,15,Maldinillo 💥,D. Carvajal,2,0,0,1,0,0,0,0,0,0,0,0
